LeaseCompId,PropertyId,PropertyName,full_address,Address.DeliveryAddress,Address.Locality,Address.Subdivision,Address.PostalCode,Address.County,Market,Submarket
184678121.0,335052.0,,"425-439 Littlefield Ave, South San Francisco, CA 94080, United States",425-439 Littlefield Ave,South San Francisco,CA,94080.0,San Mateo,San Francisco,South San Francisco
192336861.0,335055.0,,"950 Linden Ave, South San Francisco, CA 94080, United States",950 Linden Ave,South San Francisco,CA,94080.0,San Mateo,San Francisco,South San Francisco
111537147.0,335057.0,,"220 S Linden Ave, South San Francisco, CA 94080, United States",220 S Linden Ave,South San Francisco,CA,94080.0,San Mateo,San Francisco,South San Francisco
10556535.0,335058.0,,"150 S Linden Ave, South San Francisco, CA 94080, United States",150 S Linden Ave,South San Francisco,CA,94080.0,San Mateo,San Francisco,South San Francisco
132365131.0,335059.0,A-D,"122 S Linden Ave, South San Francisco, CA 94080, United States",122 S Linden Ave,South San Francisco,CA,94080.0,San Mateo,San Francisco,South San Francisco
123027681.0,335060.0,,"1920-1950 Leslie St, San Mateo, CA 94403, United States",1920-1950 Leslie St,San Mateo,CA,94403.0,San Mateo,San Francisco,San Mateo
118271691.0,335061.0,,"1731 Leslie St, San Mateo, CA 94402, United States",1731 Leslie St,San Mateo,CA,94402.0,San Mateo,San Francisco,San Mateo
110910696.0,335063.0,,"172 Laurel St, Redwood City, CA 94063, United States",172 Laurel St,Redwood City,CA,94063.0,San Mateo,San Francisco,Redwood City
70003777.0,335065.0,,"380 Lang Rd, Burlingame, CA 94010, United States",380 Lang Rd,Burlingame,CA,94010.0,San Mateo,San Francisco,Burlingame
10979158.0,335066.0,,"350-370 Lang Rd, Burlingame, CA 94010, United States",350-370 Lang Rd,Burlingame,CA,94010.0,San Mateo,San Francisco,Burlingame
110826886.0,335071.0,,"215 O'Neill Ave, Belmont, CA 94002, United States",215 O'Neill Ave,Belmont,CA,94002.0,San Mateo,San Francisco,Belmont/San Carlos
11096407.0,335075.0,,"25-35 Ingold Rd, Burlingame, CA 94010, United States",25-35 Ingold Rd,Burlingame,CA,94010.0,San Mateo,San Francisco,Burlingame
163397841.0,335077.0,,"960-980 Industrial Rd, San Carlos, CA 94070, United States",960-980 Industrial Rd,San Carlos,CA,94070.0,San Mateo,San Francisco,Belmont/San Carlos
170733791.0,335078.0,,"951 Industrial Rd, San Carlos, CA 94070, United States",951 Industrial Rd,San Carlos,CA,94070.0,San Mateo,San Francisco,Belmont/San Carlos
116679121.0,335079.0,,"888-894 Industrial Rd, San Carlos, CA 94070, United States",888-894 Industrial Rd,San Carlos,CA,94070.0,San Mateo,San Francisco,Belmont/San Carlos
128607421.0,335080.0,,"758 Industrial Rd, San Carlos, CA 94070, United States",758 Industrial Rd,San Carlos,CA,94070.0,San Mateo,San Francisco,Belmont/San Carlos
113422487.0,335084.0,,"725 Industrial Rd, San Carlos, CA 94070, United States",725 Industrial Rd,San Carlos,CA,94070.0,San Mateo,San Francisco,Belmont/San Carlos
112509210.0,335086.0,,"290-296 Industrial Way, Brisbane, CA 94005, United States",290-296 Industrial Way,Brisbane,CA,94005.0,San Mateo,San Francisco,Brisbane/Daly City
119034441.0,335089.0,,"1830 Industrial Way, Redwood City, CA 94063, United States",1830 Industrial Way,Redwood City,CA,94063.0,San Mateo,San Francisco,Redwood City
70211722.0,335092.0,,"1790 Industrial Way, Redwood City, CA 94063, United States",1790 Industrial Way,Redwood City,CA,94063.0,San Mateo,San Francisco,Redwood City
112540478.0,335096.0,,"1663-1669 Industrial Rd, San Carlos, CA 94070, United States",1663-1669 Industrial Rd,San Carlos,CA,94070.0,San Mateo,San Francisco,Belmont/San Carlos
70211723.0,335097.0,,"1662-1668 Industrial Rd, San Carlos, CA 94070, United States",1662-1668 Industrial Rd,San Carlos,CA,94070.0,San Mateo,San Francisco,Belmont/San Carlos
11157251.0,335098.0,,"1659 Industrial Rd, San Carlos, CA 94070, United States",1659 Industrial Rd,San Carlos,CA,94070.0,San Mateo,San Francisco,Belmont/San Carlos
112023111.0,335101.0,,"1470-1480 Industrial Way, Redwood City, CA 94063, United States",1470-1480 Industrial Way,Redwood City,CA,94063.0,San Mateo,San Francisco,Redwood City
112567650.0,335102.0,,"1409-1411 Industrial Rd, San Carlos, CA 94070, United States",1409-1411 Industrial Rd,San Carlos,CA,94070.0,San Mateo,San Francisco,Belmont/San Carlos
112023107.0,335104.0,,"1400 Industrial Way, Redwood City, CA 94063, United States",1400 Industrial Way,Redwood City,CA,94063.0,San Mateo,San Francisco,Redwood City
70211590.0,335106.0,,"1125 Industrial Rd, San Carlos, CA 94070, United States",1125 Industrial Rd,San Carlos,CA,94070.0,San Mateo,San Francisco,Belmont/San Carlos
111255332.0,335108.0,,"1119 Industrial Rd, San Carlos, CA 94070, United States",1119 Industrial Rd,San Carlos,CA,94070.0,San Mateo,San Francisco,Belmont/San Carlos
10591795.0,335112.0,,"119 Independence Dr, Menlo Park, CA 94025, United States",119 Independence Dr,Menlo Park,CA,94025.0,San Mateo,San Francisco,Menlo Park
10842393.0,335113.0,,"111 Independence Dr, Menlo Park, CA 94025, United States",111 Independence Dr,Menlo Park,CA,94025.0,San Mateo,San Francisco,Menlo Park
110101157.0,335114.0,,"1022-1024 N Idaho St, San Mateo, CA 94401, United States",1022-1024 N Idaho St,San Mateo,CA,94401.0,San Mateo,San Francisco,San Mateo
173583861.0,335116.0,,"863 Hurlingame Ave, Redwood City, CA 94063, United States",863 Hurlingame Ave,Redwood City,CA,94063.0,San Mateo,San Francisco,Redwood City
70211725.0,335119.0,,"810 Hurlingame Ave, Redwood City, CA 94063, United States",810 Hurlingame Ave,Redwood City,CA,94063.0,San Mateo,San Francisco,Redwood City
110255896.0,335132.0,,"500 Howland St, Redwood City, CA 94063, United States",500 Howland St,Redwood City,CA,94063.0,San Mateo,San Francisco,Redwood City
122947111.0,335136.0,,"1261 E Hillsdale Blvd, Foster City, CA 94404, United States",1261 E Hillsdale Blvd,Foster City,CA,94404.0,San Mateo,San Francisco,Foster City/Redwood Shrs
112494867.0,335137.0,,"155 S Hill Dr, Brisbane, CA 94005, United States",155 S Hill Dr,Brisbane,CA,94005.0,San Mateo,San Francisco,Brisbane/Daly City
114057970.0,335139.0,,"145 S Hill Dr, Brisbane, CA 94005, United States",145 S Hill Dr,Brisbane,CA,94005.0,San Mateo,San Francisco,Brisbane/Daly City
159609091.0,335140.0,,"111 S Hill Dr, Brisbane, CA 94005, United States",111 S Hill Dr,Brisbane,CA,94005.0,San Mateo,San Francisco,Brisbane/Daly City
159609151.0,335141.0,,"101 S Hill Dr, Brisbane, CA 94005, United States",101 S Hill Dr,Brisbane,CA,94005.0,San Mateo,San Francisco,Brisbane/Daly City
10571784.0,335142.0,,"3760 Haven Ave, Menlo Park, CA 94025, United States",3760 Haven Ave,Menlo Park,CA,94025.0,San Mateo,San Francisco,Menlo Park
128499721.0,335143.0,,"3750 Haven Ave, Menlo Park, CA 94025, United States",3750 Haven Ave,Menlo Park,CA,94025.0,San Mateo,San Francisco,Menlo Park
119527671.0,335145.0,,"3700-3704 Haven Ct, Menlo Park, CA 94025, United States",3700-3704 Haven Ct,Menlo Park,CA,94025.0,San Mateo,San Francisco,Menlo Park
112273956.0,335147.0,,"3665 Haven Ave, Menlo Park, CA 94025, United States",3665 Haven Ave,Menlo Park,CA,94025.0,San Mateo,San Francisco,Menlo Park
70223317.0,335151.0,,"3607-3609A Haven Ave, Menlo Park, CA 94025, United States",3607-3609A Haven Ave,Menlo Park,CA,94025.0,San Mateo,San Francisco,Menlo Park
113420632.0,335152.0,,"3600 Haven Ave, Redwood City, CA 94063, United States",3600 Haven Ave,Redwood City,CA,94063.0,San Mateo,San Francisco,Redwood City
127113761.0,335153.0,,"3586-3592 Haven Ave, Redwood City, CA 94063, United States",3586-3592 Haven Ave,Redwood City,CA,94063.0,San Mateo,San Francisco,Redwood City
111097667.0,335154.0,,"3582 Haven Ave, Redwood City, CA 94063, United States",3582 Haven Ave,Redwood City,CA,94063.0,San Mateo,San Francisco,Redwood City
113599745.0,335155.0,,"3580 Haven Ave, Redwood City, CA 94063, United States",3580 Haven Ave,Redwood City,CA,94063.0,San Mateo,San Francisco,Redwood City
116396221.0,335156.0,,"3570 Haven Ave, Redwood City, CA 94063, United States",3570 Haven Ave,Redwood City,CA,94063.0,San Mateo,San Francisco,Redwood City
122324121.0,335158.0,,"3508 Haven Ave, Redwood City, CA 94063, United States",3508 Haven Ave,Redwood City,CA,94063.0,San Mateo,San Francisco,Redwood City
70371406.0,335159.0,,"396 Hatch Dr, Foster City, CA 94404, United States",396 Hatch Dr,Foster City,CA,94404.0,San Mateo,San Francisco,Foster City/Redwood Shrs
110957120.0,335161.0,,"348 Hatch Dr, Foster City, CA 94404, United States",348 Hatch Dr,Foster City,CA,94404.0,San Mateo,San Francisco,Foster City/Redwood Shrs
176405981.0,335162.0,,"241 E Harris Ave, South San Francisco, CA 94080, United States",241 E Harris Ave,South San Francisco,CA,94080.0,San Mateo,San Francisco,South San Francisco
70210816.0,335164.0,,"222 Harris Ct, South San Francisco, CA 94080, United States",222 Harris Ct,South San Francisco,CA,94080.0,San Mateo,San Francisco,South San Francisco
110075250.0,335165.0,,"221-229 Harris Ct, South San Francisco, CA 94080, United States",221-229 Harris Ct,South San Francisco,CA,94080.0,San Mateo,San Francisco,South San Francisco
119540001.0,335166.0,,"216 Harris Ct, South San Francisco, CA 94080, United States",216 Harris Ct,South San Francisco,CA,94080.0,San Mateo,San Francisco,South San Francisco
116241511.0,335168.0,,"214 E Harris Ave, South San Francisco, CA 94080, United States",214 E Harris Ave,South San Francisco,CA,94080.0,San Mateo,San Francisco,South San Francisco
70421472.0,335169.0,,"211-215 Harbor Way, South San Francisco, CA 94080, United States",211-215 Harbor Way,South San Francisco,CA,94080.0,San Mateo,San Francisco,South San Francisco
114151268.0,335170.0,,"154-156 W Harris Ave, South San Francisco, CA 94080, United States",154-156 W Harris Ave,South San Francisco,CA,94080.0,San Mateo,San Francisco,South San Francisco
115602531.0,335171.0,,"144 W Harris Ave, South San Francisco, CA 94080, United States",144 W Harris Ave,South San Francisco,CA,94080.0,San Mateo,San Francisco,South San Francisco
10609757.0,335172.0,,"138 W Harris Ave, South San Francisco, CA 94080, United States",138 W Harris Ave,South San Francisco,CA,94080.0,San Mateo,San Francisco,South San Francisco
126471191.0,335173.0,,"131 W Harris Ave, South San Francisco, CA 94080, United States",131 W Harris Ave,South San Francisco,CA,94080.0,San Mateo,San Francisco,South San Francisco
114975801.0,335175.0,,"110 W Harris Ave, South San Francisco, CA 94080, United States",110 W Harris Ave,South San Francisco,CA,94080.0,San Mateo,San Francisco,South San Francisco
110386503.0,335176.0,,"325 Harbor Way, South San Francisco, CA 94080, United States",325 Harbor Way,South San Francisco,CA,94080.0,San Mateo,San Francisco,South San Francisco
11029249.0,335178.0,,"315 Harbor Way, South San Francisco, CA 94080, United States",315 Harbor Way,South San Francisco,CA,94080.0,San Mateo,San Francisco,South San Francisco
10658408.0,335182.0,,"274 Harbor Way, South San Francisco, CA 94080, United States",274 Harbor Way,South San Francisco,CA,94080.0,San Mateo,San Francisco,South San Francisco
112200461.0,335184.0,,"229 Harbor Way, South San Francisco, CA 94080, United States",229 Harbor Way,South San Francisco,CA,94080.0,San Mateo,San Francisco,South San Francisco
168115061.0,335187.0,,"184 Harbor Way, South San Francisco, CA 94080, United States",184 Harbor Way,South San Francisco,CA,94080.0,San Mateo,San Francisco,South San Francisco
187237461.0,335199.0,T-03,"601 Dna Way, South San Francisco, CA 94080, United States",601 Dna Way,South San Francisco,CA,94080.0,San Mateo,San Francisco,South San Francisco
168915571.0,335206.0,Pointe Grand,"256 E Grand Ave, South San Francisco, CA 94080, United States",256 E Grand Ave,South San Francisco,CA,94080.0,San Mateo,San Francisco,South San Francisco
10705394.0,335213.0,,"1722 Gilbreth Rd, Burlingame, CA 94010, United States",1722 Gilbreth Rd,Burlingame,CA,94010.0,San Mateo,San Francisco,Burlingame
110521346.0,335215.0,,"1676-1688 Gilbreth Rd, Burlingame, CA 94010, United States",1676-1688 Gilbreth Rd,Burlingame,CA,94010.0,San Mateo,San Francisco,Burlingame
10558307.0,335216.0,,"1660 Gilbreth Rd, Burlingame, CA 94010, United States",1660 Gilbreth Rd,Burlingame,CA,94010.0,San Mateo,San Francisco,Burlingame
110371297.0,335218.0,,"375 Gellert Blvd, Daly City, CA 94015, United States",375 Gellert Blvd,Daly City,CA,94015.0,San Mateo,San Francisco,Brisbane/Daly City
111869129.0,335219.0,,"301-307 Gellert Blvd, Daly City, CA 94015, United States",301-307 Gellert Blvd,Daly City,CA,94015.0,San Mateo,San Francisco,Brisbane/Daly City
110240783.0,335220.0,,"391 Foster City Blvd, Foster City, CA 94404, United States",391 Foster City Blvd,Foster City,CA,94404.0,San Mateo,San Francisco,Foster City/Redwood Shrs
131206541.0,335232.0,,"1260 Elmer St, Belmont, CA 94002, United States",1260 Elmer St,Belmont,CA,94002.0,San Mateo,San Francisco,Belmont/San Carlos
110169208.0,335233.0,,"885 S El Camino Real, San Mateo, CA 94402, United States",885 S El Camino Real,San Mateo,CA,94402.0,San Mateo,San Francisco,San Mateo
112125946.0,335234.0,,"660 El Camino Real, Millbrae, CA 94030, United States",660 El Camino Real,Millbrae,CA,94030.0,San Mateo,San Francisco,San Bruno/Millbrae
10961572.0,335236.0,,"1150 El Camino Real, Menlo Park, CA 94025, United States",1150 El Camino Real,Menlo Park,CA,94025.0,San Mateo,San Francisco,Menlo Park
112525076.0,335246.0,,"815-817 Douglas Ave, Redwood City, CA 94063, United States",815-817 Douglas Ave,Redwood City,CA,94063.0,San Mateo,San Francisco,Redwood City
125254351.0,335249.0,,"240 Dollar Ave, South San Francisco, CA 94080, United States",240 Dollar Ave,South San Francisco,CA,94080.0,San Mateo,San Francisco,South San Francisco
110865827.0,335250.0,,"220 Demeter St, East Palo Alto, CA 94303, United States",220 Demeter St,East Palo Alto,CA,94303.0,San Mateo,San Francisco,Menlo Park
11205263.0,335251.0,,"2090 S Delaware St, San Mateo, CA 94403, United States",2090 S Delaware St,San Mateo,CA,94403.0,San Mateo,San Francisco,San Mateo
11104021.0,335254.0,,"1030 Curtis St, Menlo Park, CA 94025, United States",1030 Curtis St,Menlo Park,CA,94025.0,San Mateo,San Francisco,Menlo Park
114519246.0,335256.0,,"2925-2927 Crocker Ave, Redwood City, CA 94063, United States",2925-2927 Crocker Ave,Redwood City,CA,94063.0,San Mateo,San Francisco,Redwood City
111672996.0,335257.0,,"1155 Crane St, Menlo Park, CA 94025, United States",1155 Crane St,Menlo Park,CA,94025.0,San Mateo,San Francisco,Menlo Park
132175561.0,335258.0,,"1148 Crane St, Menlo Park, CA 94025, United States",1148 Crane St,Menlo Park,CA,94025.0,San Mateo,San Francisco,Menlo Park
110939545.0,335260.0,,"824 Cowan Rd, Burlingame, CA 94010, United States",824 Cowan Rd,Burlingame,CA,94010.0,San Mateo,San Francisco,Burlingame
113544899.0,335264.0,,"230 Constitution Dr, Menlo Park, CA 94025, United States",230 Constitution Dr,Menlo Park,CA,94025.0,San Mateo,San Francisco,Menlo Park
110005976.0,335265.0,,"194-200 Constitution Dr, Menlo Park, CA 94025, United States",194-200 Constitution Dr,Menlo Park,CA,94025.0,San Mateo,San Francisco,Menlo Park
70066269.0,335267.0,,"190 Constitution Dr, Menlo Park, CA 94025, United States",190 Constitution Dr,Menlo Park,CA,94025.0,San Mateo,San Francisco,Menlo Park
112076744.0,335269.0,,"186-188 Constitution Dr, Menlo Park, CA 94025, United States",186-188 Constitution Dr,Menlo Park,CA,94025.0,San Mateo,San Francisco,Menlo Park
113872845.0,335270.0,,"181-185 Constitution Dr, Menlo Park, CA 94025, United States",181-185 Constitution Dr,Menlo Park,CA,94025.0,San Mateo,San Francisco,Menlo Park
112303451.0,335271.0,,"171-173 Constitution Dr, Menlo Park, CA 94025, United States",171-173 Constitution Dr,Menlo Park,CA,94025.0,San Mateo,San Francisco,Menlo Park
111014488.0,335274.0,,"165 Constitution Dr, Menlo Park, CA 94025, United States",165 Constitution Dr,Menlo Park,CA,94025.0,San Mateo,San Francisco,Menlo Park
122660141.0,335275.0,,"162 Constitution Dr, Menlo Park, CA 94025, United States",162 Constitution Dr,Menlo Park,CA,94025.0,San Mateo,San Francisco,Menlo Park
70110437.0,335276.0,,"161-163 Constitution Dr, Menlo Park, CA 94025, United States",161-163 Constitution Dr,Menlo Park,CA,94025.0,San Mateo,San Francisco,Menlo Park
11148542.0,335277.0,,"160 Constitution Dr, Menlo Park, CA 94025, United States",160 Constitution Dr,Menlo Park,CA,94025.0,San Mateo,San Francisco,Menlo Park
117064651.0,335278.0,,"155 Constitution Dr, Menlo Park, CA 94025, United States",155 Constitution Dr,Menlo Park,CA,94025.0,San Mateo,San Francisco,Menlo Park
110801514.0,335281.0,,"125-135 Constitution Dr, Menlo Park, CA 94025, United States",125-135 Constitution Dr,Menlo Park,CA,94025.0,San Mateo,San Francisco,Menlo Park
70223321.0,335284.0,,"961-967 Commercial St, San Carlos, CA 94070, United States",961-967 Commercial St,San Carlos,CA,94070.0,San Mateo,San Francisco,Belmont/San Carlos
70211592.0,335289.0,,"1045-1047 S Claremont St, San Mateo, CA 94402, United States",1045-1047 S Claremont St,San Mateo,CA,94402.0,San Mateo,San Francisco,San Mateo
10415043.0,335292.0,,"1164-1174 Chestnut St, Menlo Park, CA 94025, United States",1164-1174 Chestnut St,Menlo Park,CA,94025.0,San Mateo,San Francisco,Menlo Park
192560551.0,335294.0,,"1142-1150 Chestnut Ln, Menlo Park, CA 94025, United States",1142-1150 Chestnut Ln,Menlo Park,CA,94025.0,San Mateo,San Francisco,Menlo Park
117206031.0,335295.0,,"1149-1151 Chestnut St, Menlo Park, CA 94025, United States",1149-1151 Chestnut St,Menlo Park,CA,94025.0,San Mateo,San Francisco,Menlo Park
156601381.0,335296.0,,"1127-1135 Chestnut St, Menlo Park, CA 94025, United States",1127-1135 Chestnut St,Menlo Park,CA,94025.0,San Mateo,San Francisco,Menlo Park
111845780.0,335300.0,,"1155 Chess Dr, Foster City, CA 94404, United States",1155 Chess Dr,Foster City,CA,94404.0,San Mateo,San Francisco,Foster City/Redwood Shrs
10852597.0,335303.0,,"70 Chemical Way, Redwood City, CA 94063, United States",70 Chemical Way,Redwood City,CA,94063.0,San Mateo,San Francisco,Redwood City
111259894.0,335304.0,,"50 Chemical Way, Redwood City, CA 94063, United States",50 Chemical Way,Redwood City,CA,94063.0,San Mateo,San Francisco,Redwood City
111814724.0,335307.0,,"150 Charter St, Redwood City, CA 94063, United States",150 Charter St,Redwood City,CA,94063.0,San Mateo,San Francisco,Redwood City
70211593.0,335309.0,,"1050 Broadway St, Redwood City, CA 94063, United States",1050 Broadway St,Redwood City,CA,94063.0,San Mateo,San Francisco,Redwood City
113914379.0,335310.0,,"1050 Charter St, Redwood City, CA 94063, United States",1050 Charter St,Redwood City,CA,94063.0,San Mateo,San Francisco,Redwood City
180708161.0,335317.0,,"1022 Center St, San Carlos, CA 94070, United States",1022 Center St,San Carlos,CA,94070.0,San Mateo,San Francisco,Belmont/San Carlos
168492691.0,335319.0,,"1001 Center St, San Carlos, CA 94070, United States",1001 Center St,San Carlos,CA,94070.0,San Mateo,San Francisco,Belmont/San Carlos
112784122.0,335320.0,,"1 Casey Ct, Menlo Park, CA 94025, United States",1 Casey Ct,Menlo Park,CA,94025.0,San Mateo,San Francisco,Menlo Park
114141524.0,335321.0,,"1362-1366 N Carolan Ave, Burlingame, CA 94010, United States",1362-1366 N Carolan Ave,Burlingame,CA,94010.0,San Mateo,San Francisco,Burlingame
165899691.0,335323.0,,"1337 N Carolan Ave, Burlingame, CA 94010, United States",1337 N Carolan Ave,Burlingame,CA,94010.0,San Mateo,San Francisco,Burlingame
111825690.0,335326.0,,"4085 Campbell Ave, Menlo Park, CA 94025, United States",4085 Campbell Ave,Menlo Park,CA,94025.0,San Mateo,San Francisco,Menlo Park
30088178.0,335328.0,,"4065 Campbell Ave, Menlo Park, CA 94025, United States",4065 Campbell Ave,Menlo Park,CA,94025.0,San Mateo,San Francisco,Menlo Park
30088181.0,335329.0,,"4020 Campbell Ave, Menlo Park, CA 94025, United States",4020 Campbell Ave,Menlo Park,CA,94025.0,San Mateo,San Francisco,Menlo Park
10461877.0,335330.0,,"945 California Dr, Burlingame, CA 94010, United States",945 California Dr,Burlingame,CA,94010.0,San Mateo,San Francisco,Burlingame
112382074.0,335332.0,,"1009-1011 California Dr, Burlingame, CA 94010, United States",1009-1011 California Dr,Burlingame,CA,94010.0,San Mateo,San Francisco,Burlingame
129874831.0,335333.0,,"1011 Cadillac Way, Burlingame, CA 94010, United States",1011 Cadillac Way,Burlingame,CA,94010.0,San Mateo,San Francisco,Burlingame
203521821.0,335336.0,,"486 Cabot Rd, South San Francisco, CA 94080, United States",486 Cabot Rd,South San Francisco,CA,94080.0,San Mateo,San Francisco,South San Francisco
169188701.0,335337.0,,"485-487 Cabot Rd, South San Francisco, CA 94080, United States",485-487 Cabot Rd,South San Francisco,CA,94080.0,San Mateo,San Francisco,South San Francisco
131618471.0,335339.0,,"460-464 Cabot Rd, South San Francisco, CA 94080, United States",460-464 Cabot Rd,South San Francisco,CA,94080.0,San Mateo,San Francisco,South San Francisco
10545067.0,335344.0,,"416 Browning Way, South San Francisco, CA 94080, United States",416 Browning Way,South San Francisco,CA,94080.0,San Mateo,San Francisco,South San Francisco
114273985.0,335346.0,,"947 Broadway, Redwood City, CA 94063, United States",947 Broadway,Redwood City,CA,94063.0,San Mateo,San Francisco,Redwood City
159610011.0,335349.0,,"900 Broadway, Redwood City, CA 94063, United States",900 Broadway,Redwood City,CA,94063.0,San Mateo,San Francisco,Redwood City
112297672.0,335350.0,,"899 Broadway St, Redwood City, CA 94063, United States",899 Broadway St,Redwood City,CA,94063.0,San Mateo,San Francisco,Redwood City
185787901.0,335353.0,,"730 Broadway, Redwood City, CA 94063, United States",730 Broadway,Redwood City,CA,94063.0,San Mateo,San Francisco,Redwood City
110091585.0,335362.0,,"1675 Broadway, Redwood City, CA 94063, United States",1675 Broadway,Redwood City,CA,94063.0,San Mateo,San Francisco,Redwood City
124700371.0,335363.0,,"930 Brittan Ave, San Carlos, CA 94070, United States",930 Brittan Ave,San Carlos,CA,94070.0,San Mateo,San Francisco,Belmont/San Carlos
111438306.0,335366.0,,"832-848 Brittan Ave, San Carlos, CA 94070, United States",832-848 Brittan Ave,San Carlos,CA,94070.0,San Mateo,San Francisco,Belmont/San Carlos
163339531.0,335369.0,,"952 Bransten Rd, San Carlos, CA 94070, United States",952 Bransten Rd,San Carlos,CA,94070.0,San Mateo,San Francisco,Belmont/San Carlos
110444156.0,335370.0,,"937 Bransten Rd, San Carlos, CA 94070, United States",937 Bransten Rd,San Carlos,CA,94070.0,San Mateo,San Francisco,Belmont/San Carlos
110369257.0,335371.0,,"926 Bransten Rd, San Carlos, CA 94070, United States",926 Bransten Rd,San Carlos,CA,94070.0,San Mateo,San Francisco,Belmont/San Carlos
10560281.0,335372.0,,"916 Bransten Rd, San Carlos, CA 94070, United States",916 Bransten Rd,San Carlos,CA,94070.0,San Mateo,San Francisco,Belmont/San Carlos
114129171.0,335374.0,,"844-870 Bransten Rd, San Carlos, CA 94070, United States",844-870 Bransten Rd,San Carlos,CA,94070.0,San Mateo,San Francisco,Belmont/San Carlos
110072571.0,335375.0,,"1027 Bransten Rd, San Carlos, CA 94070, United States",1027 Bransten Rd,San Carlos,CA,94070.0,San Mateo,San Francisco,Belmont/San Carlos
110055572.0,335377.0,,"1017 Bransten Rd, San Carlos, CA 94070, United States",1017 Bransten Rd,San Carlos,CA,94070.0,San Mateo,San Francisco,Belmont/San Carlos
112704054.0,335378.0,,"1008 Bransten Rd, San Carlos, CA 94070, United States",1008 Bransten Rd,San Carlos,CA,94070.0,San Mateo,San Francisco,Belmont/San Carlos
113509877.0,335382.0,Bragato,"500-550 Bragato Rd, San Carlos, CA 94070, United States",500-550 Bragato Rd,San Carlos,CA,94070.0,San Mateo,San Francisco,Belmont/San Carlos
112497468.0,335384.0,,"4055 Bohannon Dr, Menlo Park, CA 94025, United States",4055 Bohannon Dr,Menlo Park,CA,94025.0,San Mateo,San Francisco,Menlo Park
187666851.0,335386.0,,"3925-3945 Bohannon Dr, Menlo Park, CA 94025, United States",3925-3945 Bohannon Dr,Menlo Park,CA,94025.0,San Mateo,San Francisco,Menlo Park
124523901.0,335387.0,,"3905 Bohannon Dr, Menlo Park, CA 94025, United States",3905 Bohannon Dr,Menlo Park,CA,94025.0,San Mateo,San Francisco,Menlo Park
10576448.0,335392.0,,"1001 Bing St, San Carlos, CA 94070, United States",1001 Bing St,San Carlos,CA,94070.0,San Mateo,San Francisco,Belmont/San Carlos
168240471.0,335394.0,,"171 Beacon St, South San Francisco, CA 94080, United States",171 Beacon St,South San Francisco,CA,94080.0,San Mateo,San Francisco,South San Francisco
113414568.0,335396.0,,"160 Beacon St, South San Francisco, CA 94080, United States",160 Beacon St,South San Francisco,CA,94080.0,San Mateo,San Francisco,South San Francisco
114022270.0,335397.0,,"130 Beacon St, South San Francisco, CA 94080, United States",130 Beacon St,South San Francisco,CA,94080.0,San Mateo,San Francisco,South San Francisco
10824426.0,335399.0,,"116 Beacon St, South San Francisco, CA 94080, United States",116 Beacon St,South San Francisco,CA,94080.0,San Mateo,San Francisco,South San Francisco
112224218.0,335402.0,,"375 Beach Rd, Burlingame, CA 94010, United States",375 Beach Rd,Burlingame,CA,94010.0,San Mateo,San Francisco,Burlingame
173444161.0,335403.0,,"335-369 Beach Rd, Burlingame, CA 94010, United States",335-369 Beach Rd,Burlingame,CA,94010.0,San Mateo,San Francisco,Burlingame
112696119.0,335405.0,,"1455-1499 Beach Park Blvd, Foster City, CA 94404, United States",1455-1499 Beach Park Blvd,Foster City,CA,94404.0,San Mateo,San Francisco,Foster City/Redwood Shrs
11088937.0,335410.0,,"1360-1370 Bayport Ave, San Carlos, CA 94070, United States",1360-1370 Bayport Ave,San Carlos,CA,94070.0,San Mateo,San Francisco,Belmont/San Carlos
115811091.0,335417.0,,"2415 Bay Rd, Redwood City, CA 94063, United States",2415 Bay Rd,Redwood City,CA,94063.0,San Mateo,San Francisco,Redwood City
10391060.0,335419.0,,"2260-2270 Bay Rd, Redwood City, CA 94063, United States",2260-2270 Bay Rd,Redwood City,CA,94063.0,San Mateo,San Francisco,Redwood City
169078541.0,335422.0,,"1990 Bay Rd, East Palo Alto, CA 94303, United States",1990 Bay Rd,East Palo Alto,CA,94303.0,San Mateo,San Francisco,Menlo Park
161569711.0,335424.0,,"891-897 Barron Ave, Redwood City, CA 94063, United States",891-897 Barron Ave,Redwood City,CA,94063.0,San Mateo,San Francisco,Redwood City
196204421.0,335427.0,,"720 S B St, San Mateo, CA 94401, United States",720 S B St,San Mateo,CA,94401.0,San Mateo,San Francisco,San Mateo
180564381.0,335431.0,,"899 Arguello St, Redwood City, CA 94063, United States",899 Arguello St,Redwood City,CA,94063.0,San Mateo,San Francisco,Redwood City
114799101.0,335433.0,,"1111 Arguello St, Redwood City, CA 94063, United States",1111 Arguello St,Redwood City,CA,94063.0,San Mateo,San Francisco,Redwood City
130311411.0,335437.0,,"936-938 S Amphlett Blvd, San Mateo, CA 94402, United States",936-938 S Amphlett Blvd,San Mateo,CA,94402.0,San Mateo,San Francisco,San Mateo
70116148.0,335440.0,,"790-800 S Amphlett Blvd, San Mateo, CA 94402, United States",790-800 S Amphlett Blvd,San Mateo,CA,94402.0,San Mateo,San Francisco,San Mateo
125435531.0,335442.0,,"720-726 S Amphlett Blvd, San Mateo, CA 94402, United States",720-726 S Amphlett Blvd,San Mateo,CA,94402.0,San Mateo,San Francisco,San Mateo
