LeaseCompId,PropertyId,PropertyName,Address.DeliveryAddress,Address.Locality,Address.Subdivision,Address.PostalCode,Address.County,Market,Submarket,full_address_std,match,matched_address,latitude,longitude,state_fips,county_fips,census_tract,census_block,geoid,tie_matched_addresses,tie_latitudes,tie_longitudes,tie_geoids
70124019.0,114834.0,,506-522 2nd Ave,Redwood City,CA,94063.0,San Mateo,San Francisco,Redwood City,"506 2ND AVE, REDWOOD CITY, CA 94063, UNITED STATES",Match,"506 2ND AVE, REDWOOD CITY, CA, 94063",37.475912643769,-122.205552970584,6.0,81.0,610602.0,3002.0,60816106023002.0,,,,
10557348.0,114968.0,,390 Swift Ave,South San Francisco,CA,94080.0,San Mateo,San Francisco,South San Francisco,"390 SWIFT AVE, SOUTH SAN FRANCISCO, CA 94080, UNITED STATES",Match,"390 SWIFT AVE, SOUTH SAN FRANCISCO, CA, 94080",37.650278878757,-122.387712666181,6.0,81.0,602300.0,2003.0,60816023002003.0,,,,
111501676.0,115915.0,Sherman Clay Bldg,217 Sutter St,San Francisco,CA,94108.0,San Francisco,San Francisco,Union Square,"217 SUTTER ST, SAN FRANCISCO, CA 94108, UNITED STATES",Match,"217 SUTTER ST, SAN FRANCISCO, CA, 94108",37.789740481831,-122.404058591443,6.0,75.0,11700.0,3000.0,60750117003000.0,,,,
123063521.0,116128.0,The D'Ambra Building,2 W 5th Ave,San Mateo,CA,94402.0,San Mateo,San Francisco,San Mateo,"2 W 5TH AVE, SAN MATEO, CA 94402, UNITED STATES",Match,"2 W 5TH AVE, SAN MATEO, CA, 94402",37.561649846065,-122.324579017263,6.0,81.0,606400.0,4002.0,60816064004002.0,,,,
132900041.0,116502.0,,1118 Howard St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market,"1118 HOWARD ST, SAN FRANCISCO, CA 94103, UNITED STATES",Match,"1118 HOWARD ST, SAN FRANCISCO, CA, 94103",37.777665093621,-122.409880430508,6.0,75.0,17603.0,2002.0,60750176032002.0,,,,
162350761.0,116912.0,,1468-1474 Valencia St,San Francisco,CA,94110.0,San Francisco,San Francisco,Mission,"1468 VALENCIA ST, SAN FRANCISCO, CA 94110, UNITED STATES",Match,"1468 VALENCIA ST, SAN FRANCISCO, CA, 94110",37.749416525324,-122.420475007403,6.0,75.0,21000.0,4000.0,60750210004000.0,,,,
10757538.0,116913.0,710 Taylor-Office,710 Taylor St,San Francisco,CA,94108.0,San Francisco,San Francisco,Union Square,"710 TAYLOR ST, SAN FRANCISCO, CA 94108, UNITED STATES",Match,"710 TAYLOR ST, SAN FRANCISCO, CA, 94108",37.788971619837,-122.411844393716,6.0,75.0,12100.0,1001.0,60750121001001.0,,,,
112525559.0,117173.0,,1540 Market St,San Francisco,CA,94102.0,San Francisco,San Francisco,Civic Center,"1540 MARKET ST, SAN FRANCISCO, CA 94102, UNITED STATES",Match,"1540 MARKET ST, SAN FRANCISCO, CA, 94102",37.774885633924,-122.419756535388,6.0,75.0,16802.0,1000.0,60750168021000.0,,,,
112604977.0,117342.0,,850 Montgomery St,San Francisco,CA,94133.0,San Francisco,San Francisco,Jackson Square,"850 MONTGOMERY ST, SAN FRANCISCO, CA 94133, UNITED STATES",Match,"850 MONTGOMERY ST, SAN FRANCISCO, CA, 94133",37.796982549808,-122.403538378637,6.0,75.0,61101.0,2001.0,60750611012001.0,,,,
10379013.0,117887.0,,1380 Industrial Rd,San Carlos,CA,94070.0,San Mateo,San Francisco,Belmont/San Carlos,"1380 INDUSTRIAL RD, SAN CARLOS, CA 94070, UNITED STATES",Match,"1380 INDUSTRIAL RD, SAN CARLOS, CA, 94070",37.5008560168,-122.244994334003,6.0,81.0,609100.0,2025.0,60816091002025.0,,,,
113870754.0,117906.0,,2801-2803 San Bruno Ave,San Francisco,CA,94134.0,San Francisco,San Francisco,Southern City,"2801 SAN BRUNO AVE, SAN FRANCISCO, CA 94134, UNITED STATES",Match,"2801 SAN BRUNO AVE, SAN FRANCISCO, CA, 94134",37.726392607727,-122.403009298659,6.0,75.0,25702.0,1002.0,60750257021002.0,,,,
204088481.0,118107.0,,5-7 Freelon St,San Francisco,CA,94107.0,San Francisco,San Francisco,South of Market,"5 FREELON ST, SAN FRANCISCO, CA 94107, UNITED STATES",Match,"5 FREELON ST, SAN FRANCISCO, CA, 94107",37.779601013779,-122.395879651556,6.0,75.0,18000.0,1004.0,60750180001004.0,,,,
171356051.0,118839.0,,4811 Geary Blvd,San Francisco,CA,94118.0,San Francisco,San Francisco,West of Van Ness,"4811 GEARY BLVD, SAN FRANCISCO, CA 94118, UNITED STATES",Match,"4811 GEARY BLVD, SAN FRANCISCO, CA, 94118",37.780579432243,-122.470869589166,6.0,75.0,45201.0,3003.0,60750452013003.0,,,,
70114658.0,118982.0,,550 Alabama St,San Francisco,CA,94110.0,San Francisco,San Francisco,Mission/Potrero,"550 ALABAMA ST, SAN FRANCISCO, CA 94110, UNITED STATES",Match,"550 ALABAMA ST, SAN FRANCISCO, CA, 94110",37.762264448893,-122.412183178066,6.0,75.0,22801.0,1011.0,60750228011011.0,,,,
70224912.0,119484.0,,243-245 8th St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market,"243 8TH ST, SAN FRANCISCO, CA 94103, UNITED STATES",Match,"243 8TH ST, SAN FRANCISCO, CA, 94103",37.775752327466,-122.410916724734,6.0,75.0,17804.0,1007.0,60750178041007.0,,,,
70307977.0,119687.0,,575 10th St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market,"575 10TH ST, SAN FRANCISCO, CA 94103, UNITED STATES",Match,"575 10TH ST, SAN FRANCISCO, CA, 94103",37.769790722943,-122.408933782476,6.0,75.0,18000.0,4021.0,60750180004021.0,,,,
112427755.0,119871.0,,2419 Lombard St,San Francisco,CA,94123.0,San Francisco,San Francisco,West of Van Ness,"2419 LOMBARD ST, SAN FRANCISCO, CA 94123, UNITED STATES",Match,"2419 LOMBARD ST, SAN FRANCISCO, CA, 94123",37.799074348432,-122.441305644388,6.0,75.0,12801.0,3005.0,60750128013005.0,,,,
70210755.0,119947.0,,1435-1475 Huntington Ave,South San Francisco,CA,94080.0,San Mateo,San Francisco,South San Francisco,"1435 HUNTINGTON AVE, SOUTH SAN FRANCISCO, CA 94080, UNITED STATES",No_Match,,,,,,,,,,,,
30038211.0,120190.0,,385 8th St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market,"385 8TH ST, SAN FRANCISCO, CA 94103, UNITED STATES",Match,"385 8TH ST, SAN FRANCISCO, CA, 94103",37.773977643056,-122.408688061869,6.0,75.0,17804.0,3007.0,60750178043007.0,,,,
160214801.0,120404.0,,1830-1832 Harrison St,San Francisco,CA,94103.0,San Francisco,San Francisco,Mission/Potrero,"1830 HARRISON ST, SAN FRANCISCO, CA 94103, UNITED STATES",Match,"1830 HARRISON ST, SAN FRANCISCO, CA, 94103",37.768450753753,-122.41345073294,6.0,75.0,17700.0,2019.0,60750177002019.0,,,,
111962919.0,120584.0,,421-427 Valley Dr,Brisbane,CA,94005.0,San Mateo,San Francisco,Brisbane/Daly City,"421 VALLEY DR, BRISBANE, CA 94005, UNITED STATES",Match,"421 VALLEY DR, BRISBANE, CA, 94005",37.688853451764,-122.412479740906,6.0,81.0,600100.0,2017.0,60816001002017.0,,,,
70225806.0,120799.0,,754 Clementina St,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market,"754 CLEMENTINA ST, SAN FRANCISCO, CA 94103, UNITED STATES",Match,"754 CLEMENTINA ST, SAN FRANCISCO, CA, 94103",37.774796734052,-122.411517088893,6.0,75.0,17803.0,1001.0,60750178031001.0,,,,
132220071.0,121195.0,,431 Tehama St,San Francisco,CA,94103.0,San Francisco,San Francisco,Yerba Buena,"431 TEHAMA ST, SAN FRANCISCO, CA 94103, UNITED STATES",Match,"431 TEHAMA ST, SAN FRANCISCO, CA, 94103",37.780480880546,-122.405054770582,6.0,75.0,17804.0,2001.0,60750178042001.0,,,,
120648861.0,122010.0,,227-231 Kearny St,San Francisco,CA,94108.0,San Francisco,San Francisco,Union Square,"227 KEARNY ST, SAN FRANCISCO, CA 94108, UNITED STATES",Match,"227 KEARNY ST, SAN FRANCISCO, CA, 94108",37.790331320147,-122.404016566575,6.0,75.0,11700.0,4004.0,60750117004004.0,,,,
111630716.0,122110.0,,255-263 Utah Ave,South San Francisco,CA,94080.0,San Mateo,San Francisco,South San Francisco,"255 UTAH AVE, SOUTH SAN FRANCISCO, CA 94080, UNITED STATES",Match,"255 UTAH AVE, SOUTH SAN FRANCISCO, CA, 94080",37.647241360412,-122.397080969581,6.0,81.0,602300.0,2013.0,60816023002013.0,,,,
70380646.0,122263.0,,39-57 Columbia Sq,San Francisco,CA,94103.0,San Francisco,San Francisco,South of Market,"39 COLUMBIA SQ, SAN FRANCISCO, CA 94103, UNITED STATES",Match,"39 COLUMBIA SQ, SAN FRANCISCO, CA, 94103",37.777198315876,-122.405717390651,6.0,75.0,17804.0,3002.0,60750178043002.0,,,,
130411191.0,123157.0,Gallo Bldg,250 Brannan St,San Francisco,CA,94107.0,San Francisco,San Francisco,Rincon/South Beach,"250 BRANNAN ST, SAN FRANCISCO, CA 94107, UNITED STATES",Match,"250 BRANNAN ST, SAN FRANCISCO, CA, 94107",37.783020944693,-122.390693311729,6.0,75.0,61508.0,3001.0,60750615083001.0,,,,
159124331.0,123351.0,,2710 Bay Rd,Redwood City,CA,94063.0,San Mateo,San Francisco,Redwood City,"2710 BAY RD, REDWOOD CITY, CA 94063, UNITED STATES",Match,"2710 BAY RD, REDWOOD CITY, CA, 94063",37.483820020957,-122.206289301613,6.0,81.0,610500.0,1004.0,60816105001004.0,,,,
70382935.0,123381.0,,1840-1846 El Camino Real,Burlingame,CA,94010.0,San Mateo,San Francisco,Burlingame,"1840 EL CAMINO REAL, BURLINGAME, CA 94010, UNITED STATES",No_Match,,,,,,,,,,,,
70205065.0,312229.0,,815 El Camino Real,Menlo Park,CA,94025.0,San Mateo,San Francisco,Menlo Park,"815 EL CAMINO REAL, MENLO PARK, CA 94025, UNITED STATES",Match,"815 EL CAMINO REAL, MENLO PARK, CA, 94025",37.452195640863,-122.180496555144,6.0,81.0,612600.0,2001.0,60816126002001.0,,,,
70117749.0,320356.0,Imperial Bank Bldg,18-22 Battery St,San Francisco,CA,94111.0,San Francisco,San Francisco,Financial District,"18 BATTERY ST, SAN FRANCISCO, CA 94111, UNITED STATES",Match,"18 BATTERY ST, SAN FRANCISCO, CA, 94111",37.791676817413,-122.399570454626,6.0,75.0,11700.0,2023.0,60750117002023.0,,,,
129966911.0,320357.0,Shell Bldg Annex,65-75 Battery St,San Francisco,CA,94111.0,San Francisco,San Francisco,Financial District,"65 BATTERY ST, SAN FRANCISCO, CA 94111, UNITED STATES",Match,"65 BATTERY ST, SAN FRANCISCO, CA, 94111",37.791907010672,-122.399764264204,6.0,75.0,11700.0,2019.0,60750117002019.0,,,,
110060688.0,320358.0,,77 Battery St,San Francisco,CA,94111.0,San Francisco,San Francisco,Financial District,"77 BATTERY ST, SAN FRANCISCO, CA 94111, UNITED STATES",Match,"77 BATTERY ST, SAN FRANCISCO, CA, 94111",37.792006667921,-122.399784582659,6.0,75.0,11700.0,2019.0,60750117002019.0,,,,
110999651.0,320359.0,,98 Battery St,San Francisco,CA,94111.0,San Francisco,San Francisco,Financial District,"98 BATTERY ST, SAN FRANCISCO, CA 94111, UNITED STATES",Match,"98 BATTERY ST, SAN FRANCISCO, CA, 94111",37.792207600586,-122.399678672484,6.0,75.0,11700.0,2023.0,60750117002023.0,,,,
129953681.0,320360.0,First National Bank of Northern California,130 Battery St,San Francisco,CA,94111.0,San Francisco,San Francisco,Financial District,"130 BATTERY ST, SAN FRANCISCO, CA 94111, UNITED STATES",Match,"130 BATTERY ST, SAN FRANCISCO, CA, 94111",37.792755824771,-122.399792246358,6.0,75.0,11700.0,2014.0,60750117002014.0,,,,
114186712.0,320361.0,,275 Battery St,San Francisco,CA,94111.0,San Francisco,San Francisco,Financial District,"275 BATTERY ST, SAN FRANCISCO, CA 94111, UNITED STATES",Match,"275 BATTERY ST, SAN FRANCISCO, CA, 94111",37.793883011316,-122.400170586961,6.0,75.0,11700.0,2003.0,60750117002003.0,,,,
160174671.0,320362.0,The Reserve,301 Battery St,San Francisco,CA,94111.0,San Francisco,San Francisco,Financial District,"301 BATTERY ST, SAN FRANCISCO, CA 94111, UNITED STATES",Match,"301 BATTERY ST, SAN FRANCISCO, CA, 94111",37.79418349552,-122.400231910655,6.0,75.0,61101.0,2022.0,60750611012022.0,,,,
10697211.0,320363.0,McGraw Hill Bldg,425 Battery St,San Francisco,CA,94111.0,San Francisco,San Francisco,Financial District,"425 BATTERY ST, SAN FRANCISCO, CA 94111, UNITED STATES",Match,"425 BATTERY ST, SAN FRANCISCO, CA, 94111",37.795359531133,-122.400470088226,6.0,75.0,61101.0,2021.0,60750611012021.0,,,,
112511274.0,320364.0,Burroughs Bldg,447 Battery St,San Francisco,CA,94111.0,San Francisco,San Francisco,Financial District,"447 BATTERY ST, SAN FRANCISCO, CA 94111, UNITED STATES",Match,"447 BATTERY ST, SAN FRANCISCO, CA, 94111",37.795578767467,-122.400509354567,6.0,75.0,61101.0,2013.0,60750611012013.0,,,,
113414222.0,320365.0,Hilp Bldg,603-615 Battery St,San Francisco,CA,94111.0,San Francisco,San Francisco,Jackson Square,"603 BATTERY ST, SAN FRANCISCO, CA 94111, UNITED STATES",Match,"603 BATTERY ST, SAN FRANCISCO, CA, 94111",37.796835930111,-122.400766430692,6.0,75.0,61101.0,2000.0,60750611012000.0,,,,
80001249.0,320366.0,One Jackson Place,623-633 Battery St,San Francisco,CA,94111.0,San Francisco,San Francisco,Jackson Square,"623 BATTERY ST, SAN FRANCISCO, CA 94111, UNITED STATES",Match,"623 BATTERY ST, SAN FRANCISCO, CA, 94111",37.796992857177,-122.400799257251,6.0,75.0,61101.0,2000.0,60750611012000.0,,,,
157549841.0,320368.0,,724 Battery St,San Francisco,CA,94111.0,San Francisco,San Francisco,Jackson Square,"724 BATTERY ST, SAN FRANCISCO, CA 94111, UNITED STATES",Match,"724 BATTERY ST, SAN FRANCISCO, CA, 94111",37.797919880437,-122.400844152931,6.0,75.0,10500.0,1017.0,60750105001017.0,,,,
110583863.0,320369.0,,735 Battery St,San Francisco,CA,94111.0,San Francisco,San Francisco,Jackson Square,"735 BATTERY ST, SAN FRANCISCO, CA 94111, UNITED STATES",Match,"735 BATTERY ST, SAN FRANCISCO, CA, 94111",37.797984905647,-122.401004078276,6.0,75.0,10500.0,1018.0,60750105001018.0,,,,
112719032.0,320370.0,,750 Battery St,San Francisco,CA,94111.0,San Francisco,San Francisco,Jackson Square,"750 BATTERY ST, SAN FRANCISCO, CA 94111, UNITED STATES",Match,"750 BATTERY ST, SAN FRANCISCO, CA, 94111",37.798135730253,-122.400887586097,6.0,75.0,10500.0,1017.0,60750105001017.0,,,,
167189491.0,320371.0,901 Battery,901-909 Battery St,San Francisco,CA,94111.0,San Francisco,San Francisco,Waterfront/North Beach,"901 BATTERY ST, SAN FRANCISCO, CA 94111, UNITED STATES",Match,"901 BATTERY ST, SAN FRANCISCO, CA, 94111",37.799574605072,-122.401320815296,6.0,75.0,10500.0,1014.0,60750105001014.0,,,,
10620476.0,320372.0,,950 Battery St,San Francisco,CA,94111.0,San Francisco,San Francisco,Waterfront/North Beach,"950 BATTERY ST, SAN FRANCISCO, CA 94111, UNITED STATES",Match,"950 BATTERY ST, SAN FRANCISCO, CA, 94111",37.800012476167,-122.401262374188,6.0,75.0,10500.0,1006.0,60750105001006.0,,,,
114145257.0,320373.0,,1050 Battery St,San Francisco,CA,94111.0,San Francisco,San Francisco,Waterfront/North Beach,"1050 BATTERY ST, SAN FRANCISCO, CA 94111, UNITED STATES",Match,"1050 BATTERY ST, SAN FRANCISCO, CA, 94111",37.801014411726,-122.40146683352,6.0,75.0,10500.0,1008.0,60750105001008.0,,,,
111985679.0,320374.0,Koshland Bldg,1160 Battery St,San Francisco,CA,94111.0,San Francisco,San Francisco,Waterfront/North Beach,"1160 BATTERY ST, SAN FRANCISCO, CA 94111, UNITED STATES",Match,"1160 BATTERY ST, SAN FRANCISCO, CA, 94111",37.801944578696,-122.401651845091,6.0,75.0,10500.0,1004.0,60750105001004.0,,,,
10549749.0,320375.0,,One Beach St,San Francisco,CA,94133.0,San Francisco,San Francisco,Waterfront/North Beach,"ONE BEACH ST, SAN FRANCISCO, CA 94133, UNITED STATES",Match,"1 BEACH ST, SAN FRANCISCO, CA, 94133",37.808039001407,-122.409277430529,6.0,75.0,10101.0,1008.0,60750101011008.0,,,,
70220879.0,320376.0,,555 Beach St,San Francisco,CA,94133.0,San Francisco,San Francisco,Waterfront/North Beach,"555 BEACH ST, SAN FRANCISCO, CA 94133, UNITED STATES",Match,"555 BEACH ST, SAN FRANCISCO, CA, 94133",37.806899326187,-122.418151111109,6.0,75.0,10101.0,1020.0,60750101011020.0,,,,
20031534.0,320377.0,,655-685 Beach St,San Francisco,CA,94109.0,San Francisco,San Francisco,Waterfront/North Beach,"655 BEACH ST, SAN FRANCISCO, CA 94109, UNITED STATES",Match,"655 BEACH ST, SAN FRANCISCO, CA, 94109",37.806647913531,-122.420162071818,6.0,75.0,10202.0,1007.0,60750102021007.0,,,,
111113559.0,320379.0,,50 Beale St,San Francisco,CA,94105.0,San Francisco,San Francisco,South Financial District,"50 BEALE ST, SAN FRANCISCO, CA 94105, UNITED STATES",Match,"50 BEALE ST, SAN FRANCISCO, CA, 94105",37.791748785359,-122.396658217178,6.0,75.0,61501.0,1000.0,60750615011000.0,,,,
70207697.0,320382.0,,45 Belden Pl,San Francisco,CA,94104.0,San Francisco,San Francisco,Financial District,"45 BELDEN PL, SAN FRANCISCO, CA 94104, UNITED STATES",Match,"45 BELDEN PL, SAN FRANCISCO, CA, 94104",37.791218486189,-122.403833906243,6.0,75.0,11700.0,2021.0,60750117002021.0,,,,
111467467.0,320383.0,Wharfside Bldg,185 Berry St,San Francisco,CA,94107.0,San Francisco,San Francisco,Mission Bay/China Basin,"185 BERRY ST, SAN FRANCISCO, CA 94107, UNITED STATES",Match,"185 BERRY ST, SAN FRANCISCO, CA, 94107",37.776025475179,-122.392947061595,6.0,75.0,60703.0,1002.0,60750607031002.0,,,,
111467830.0,320384.0,,270 Brannan St,San Francisco,CA,94107.0,San Francisco,San Francisco,Rincon/South Beach,"270 BRANNAN ST, SAN FRANCISCO, CA 94107, UNITED STATES",Match,"270 BRANNAN ST, SAN FRANCISCO, CA, 94107",37.782579250648,-122.391250687613,6.0,75.0,61508.0,3001.0,60750615083001.0,,,,
162999571.0,320385.0,,274 Brannan St,San Francisco,CA,94107.0,San Francisco,San Francisco,South Financial District/South Beach,"274 BRANNAN ST, SAN FRANCISCO, CA 94107, UNITED STATES",Match,"274 BRANNAN ST, SAN FRANCISCO, CA, 94107",37.782453798702,-122.391408810473,6.0,75.0,61508.0,3001.0,60750615083001.0,,,,
70465495.0,320386.0,,300 Brannan St,San Francisco,CA,94107.0,San Francisco,San Francisco,Rincon/South Beach,"300 BRANNAN ST, SAN FRANCISCO, CA 94107, UNITED STATES",Match,"300 BRANNAN ST, SAN FRANCISCO, CA, 94107",37.78184207545,-122.392178310146,6.0,75.0,61502.0,2004.0,60750615022004.0,,,,
112610525.0,320387.0,,301 Brannan St,San Francisco,CA,94107.0,San Francisco,San Francisco,Rincon/South Beach,"301 BRANNAN ST, SAN FRANCISCO, CA 94107, UNITED STATES",Match,"301 BRANNAN ST, SAN FRANCISCO, CA, 94107",37.781761025002,-122.392075816201,6.0,75.0,61502.0,2011.0,60750615022011.0,,,,
129995201.0,320388.0,,340 Brannan St,San Francisco,CA,94107.0,San Francisco,San Francisco,Rincon/South Beach,"340 BRANNAN ST, SAN FRANCISCO, CA 94107, UNITED STATES",Match,"340 BRANNAN ST, SAN FRANCISCO, CA, 94107",37.781173227721,-122.393029065371,6.0,75.0,61502.0,2004.0,60750615022004.0,,,,
113798614.0,320389.0,,525 Brannan St,San Francisco,CA,94107.0,San Francisco,San Francisco,South of Market,"525 BRANNAN ST, SAN FRANCISCO, CA 94107, UNITED STATES",Match,"525 BRANNAN ST, SAN FRANCISCO, CA, 94107",37.777832062235,-122.397050134577,6.0,75.0,18000.0,2013.0,60750180002013.0,,,,
114267599.0,320390.0,,651 Brannan St,San Francisco,CA,94107.0,San Francisco,San Francisco,South of Market,"651 BRANNAN ST, SAN FRANCISCO, CA 94107, UNITED STATES",Match,"651 BRANNAN ST, SAN FRANCISCO, CA, 94107",37.775687017957,-122.399766987514,6.0,75.0,60703.0,3000.0,60750607033000.0,,,,
110679400.0,320391.0,,60-70 Broadway,San Francisco,CA,94111.0,San Francisco,San Francisco,Waterfront/North Beach,"60 BROADWAY, SAN FRANCISCO, CA 94111, UNITED STATES",Match,"60 BROADWAY, SAN FRANCISCO, CA, 94111",37.798845087557,-122.399404441994,6.0,75.0,10500.0,1011.0,60750105001011.0,,,,
113503692.0,320392.0,,100-120 Broadway,San Francisco,CA,94111.0,San Francisco,San Francisco,Waterfront/North Beach,"100 BROADWAY, SAN FRANCISCO, CA 94111, UNITED STATES",Match,"100 BROADWAY, SAN FRANCISCO, CA, 94111",37.798773885477,-122.39995705615,6.0,75.0,10500.0,1012.0,60750105001012.0,,,,
112234689.0,320393.0,KYA Bldg,300 Broadway,San Francisco,CA,94133.0,San Francisco,San Francisco,Waterfront/North Beach,"300 BROADWAY, SAN FRANCISCO, CA 94133, UNITED STATES",Match,"300 BROADWAY, SAN FRANCISCO, CA, 94133",37.798476628432,-122.40231079266,6.0,75.0,10600.0,2000.0,60750106002000.0,,,,
169921001.0,320395.0,,325-333 Broadway,San Francisco,CA,94133.0,San Francisco,San Francisco,Jackson Square,"325 BROADWAY, SAN FRANCISCO, CA 94133, UNITED STATES",No_Match,,,,,,,,,,,,
111307121.0,320396.0,,369 Broadway,San Francisco,CA,94133.0,San Francisco,San Francisco,Jackson Square,"369 BROADWAY, SAN FRANCISCO, CA 94133, UNITED STATES",Match,"369 BROADWAY, SAN FRANCISCO, CA, 94133",37.798231315316,-122.403335899418,6.0,75.0,10600.0,2007.0,60750106002007.0,,,,
158175151.0,320398.0,,2 Bryant St,San Francisco,CA,94105.0,San Francisco,San Francisco,Rincon/South Beach,"2 BRYANT ST, SAN FRANCISCO, CA 94105, UNITED STATES",Match,"2 BRYANT ST, SAN FRANCISCO, CA, 94105",37.787156953592,-122.38806469742,6.0,75.0,61506.0,1000.0,60750615061000.0,,,,
111528377.0,320400.0,,333 Bryant St,San Francisco,CA,94107.0,San Francisco,San Francisco,South Financial District/South Beach,"333 BRYANT ST, SAN FRANCISCO, CA 94107, UNITED STATES",Match,"333 BRYANT ST, SAN FRANCISCO, CA, 94107",37.784128102863,-122.39212528731,6.0,75.0,61508.0,3001.0,60750615083001.0,,,,
203507511.0,320402.0,,355 Bryant St,San Francisco,CA,94107.0,San Francisco,San Francisco,Rincon/South Beach,"355 BRYANT ST, SAN FRANCISCO, CA 94107, UNITED STATES",Match,"355 BRYANT ST, SAN FRANCISCO, CA, 94107",37.783768506729,-122.392625772049,6.0,75.0,61508.0,3001.0,60750615083001.0,,,,
60007447.0,320403.0,539 Bryant St,539 Bryant St,San Francisco,CA,94107.0,San Francisco,San Francisco,South of Market,"539 BRYANT ST, SAN FRANCISCO, CA 94107, UNITED STATES",Match,"539 BRYANT ST, SAN FRANCISCO, CA, 94107",37.78041857866,-122.396881534258,6.0,75.0,18000.0,1002.0,60750180001002.0,,,,
10574917.0,320404.0,The Hamm's Bldg,1550 Bryant St,San Francisco,CA,94103.0,San Francisco,San Francisco,Mission/Potrero,"1550 BRYANT ST, SAN FRANCISCO, CA 94103, UNITED STATES",Match,"1550 BRYANT ST, SAN FRANCISCO, CA, 94103",37.76752488715,-122.410743184954,6.0,75.0,17700.0,1014.0,60750177001014.0,,,,
10592692.0,320405.0,,1 Bush St,San Francisco,CA,94104.0,San Francisco,San Francisco,Financial District,"1 BUSH ST, SAN FRANCISCO, CA 94104, UNITED STATES",Match,"1 BUSH ST, SAN FRANCISCO, CA, 94104",37.791262172077,-122.399632479699,6.0,75.0,11700.0,4000.0,60750117004000.0,,,,
70383673.0,320406.0,Shell Building,100 Bush St,San Francisco,CA,94104.0,San Francisco,San Francisco,Financial District,"100 BUSH ST, SAN FRANCISCO, CA 94104, UNITED STATES",Match,"100 BUSH ST, SAN FRANCISCO, CA, 94104",37.791375225915,-122.399656153288,6.0,75.0,11700.0,2019.0,60750117002019.0,,,,
113552949.0,320411.0,,333 Bush St,San Francisco,CA,94104.0,San Francisco,San Francisco,Financial District,"333 BUSH ST, SAN FRANCISCO, CA 94104, UNITED STATES",Match,"333 BUSH ST, SAN FRANCISCO, CA, 94104",37.790816857331,-122.403114011545,6.0,75.0,11700.0,4003.0,60750117004003.0,,,,
10455248.0,320412.0,,381 Bush St,San Francisco,CA,94104.0,San Francisco,San Francisco,Financial District,"381 BUSH ST, SAN FRANCISCO, CA 94104, UNITED STATES",Match,"381 BUSH ST, SAN FRANCISCO, CA, 94104",37.790740509687,-122.40373257043,6.0,75.0,11700.0,4003.0,60750117004003.0,,,,
160386981.0,320414.0,,425 Bush St,San Francisco,CA,94108.0,San Francisco,San Francisco,Union Square,"425 BUSH ST, SAN FRANCISCO, CA 94108, UNITED STATES",Match,"425 BUSH ST, SAN FRANCISCO, CA, 94108",37.790650600664,-122.404461728224,6.0,75.0,11700.0,4005.0,60750117004005.0,,,,
70039672.0,320416.0,,461-463 Bush St,San Francisco,CA,94108.0,San Francisco,San Francisco,Union Square,"461 BUSH ST, SAN FRANCISCO, CA 94108, UNITED STATES",Match,"461 BUSH ST, SAN FRANCISCO, CA, 94108",37.79058047854,-122.405023892576,6.0,75.0,11700.0,4006.0,60750117004006.0,,,,
113471112.0,320418.0,,One California St,San Francisco,CA,94111.0,San Francisco,San Francisco,Financial District,"ONE CALIFORNIA ST, SAN FRANCISCO, CA 94111, UNITED STATES",Match,"1 CALIFORNIA ST, SAN FRANCISCO, CA, 94111",37.793602022837,-122.396450717898,6.0,75.0,11700.0,2016.0,60750117002016.0,,,,
113473538.0,320420.0,,50 California St,San Francisco,CA,94111.0,San Francisco,San Francisco,Financial District,"50 CALIFORNIA ST, SAN FRANCISCO, CA 94111, UNITED STATES",Match,"50 CALIFORNIA ST, SAN FRANCISCO, CA, 94111",37.793643549681,-122.397010849266,6.0,75.0,11700.0,2000.0,60750117002000.0,,,,
60007467.0,320422.0,,101 California St,San Francisco,CA,94111.0,San Francisco,San Francisco,Financial District,"101 CALIFORNIA ST, SAN FRANCISCO, CA 94111, UNITED STATES",Match,"101 CALIFORNIA ST, SAN FRANCISCO, CA, 94111",37.793440649988,-122.39766681778,6.0,75.0,11700.0,2015.0,60750117002015.0,,,,
118804941.0,320425.0,,200 California St,San Francisco,CA,94111.0,San Francisco,San Francisco,Financial District,"200 CALIFORNIA ST, SAN FRANCISCO, CA 94111, UNITED STATES",Match,"200 CALIFORNIA ST, SAN FRANCISCO, CA, 94111",37.793409306383,-122.398864082253,6.0,75.0,11700.0,2013.0,60750117002013.0,,,,
110998909.0,320426.0,,201 California St,San Francisco,CA,94111.0,San Francisco,San Francisco,Financial District,"201 CALIFORNIA ST, SAN FRANCISCO, CA 94111, UNITED STATES",No_Match,,,,,,,,,,,,
113474052.0,320428.0,,230 California St,San Francisco,CA,94111.0,San Francisco,San Francisco,Financial District,"230 CALIFORNIA ST, SAN FRANCISCO, CA 94111, UNITED STATES",Match,"230 CALIFORNIA ST, SAN FRANCISCO, CA, 94111",37.793368154206,-122.399181196257,6.0,75.0,11700.0,2013.0,60750117002013.0,,,,
